"Species ID","Park Name","Category","Order","Family","Scientific Name","Common Names","Record Status","Occurrence","Nativeness","Abundance","Seasonality","Conservation Status","...14"
"BISC-1172","Biscayne National Park","Bird","Passeriformes","Parulidae","Dendroica palmarum","Palm Warbler, Western Palm Warbler","Approved","Present","Native","Common","Resident",NA,NA
"BISC-1173","Biscayne National Park","Bird","Passeriformes","Parulidae","Dendroica petechia","Cuban Yellow Warbler, Yellow Warbler","Approved","Present","Native","Uncommon","Breeder",NA,NA
"BISC-1174","Biscayne National Park","Bird","Passeriformes","Parulidae","Dendroica pinus","Pine Warbler","Approved","Present","Native","Occasional","Migratory",NA,NA
"BISC-1175","Biscayne National Park","Bird","Passeriformes","Parulidae","Dendroica striata","Blackpoll Warbler","Approved","Present","Native","Common","Migratory",NA,NA
"BISC-1176","Biscayne National Park","Bird","Passeriformes","Parulidae","Dendroica tigrina","Cape May Warbler","Approved","Present","Native","Common","Migratory",NA,NA
"BISC-1177","Biscayne National Park","Bird","Passeriformes","Parulidae","Dendroica townsendi","Townsend's Warbler","Approved","Present","Not Native","Occasional","Vagrant",NA,NA
"BISC-1178","Biscayne National Park","Bird","Passeriformes","Parulidae","Dendroica virens","Black-Throated Green Warbler","Approved","Present","Native","Uncommon","Migratory",NA,NA
"BISC-1179","Biscayne National Park","Bird","Passeriformes","Parulidae","Geothlypis trichas","Common Yellowthroat","Approved","Present","Native","Common","Resident",NA,NA
"BISC-1180","Biscayne National Park","Bird","Passeriformes","Parulidae","Helmitheros vermivorum","Worm-Eating Warbler","Approved","Present","Native","Common","Migratory",NA,NA
"BISC-1181","Biscayne National Park","Bird","Passeriformes","Parulidae","Icteria virens","Yellow-Breasted Chat","Approved","Present","Native","Rare","Migratory","Species of Concern",NA
"BISC-1182","Biscayne National Park","Bird","Passeriformes","Parulidae","Limnothlypis swainsonii","Swainson's Warbler","Approved","Present","Native","Rare","Migratory",NA,NA
"BISC-1183","Biscayne National Park","Bird","Passeriformes","Parulidae","Mniotilta varia","Black-And-White Warbler","Approved","Present","Native","Common","Resident",NA,NA
"BISC-1184","Biscayne National Park","Bird","Passeriformes","Parulidae","Oporornis agilis","Connecticut Warbler","Approved","Present","Native","Rare","Migratory",NA,NA
"BISC-1185","Biscayne National Park","Bird","Passeriformes","Parulidae","Parula americana","Northern Parula","Approved","Present","Native","Common","Resident",NA,NA
"BISC-1186","Biscayne National Park","Bird","Passeriformes","Parulidae","Protonotaria citrea","Prothonotary Warbler","Approved","Present","Native","Uncommon","Migratory",NA,NA
"BISC-1187","Biscayne National Park","Bird","Passeriformes","Parulidae","Seiurus aurocapilla","Ovenbird","Approved","Present","Native","Common","Migratory",NA,NA
"BISC-1188","Biscayne National Park","Bird","Passeriformes","Parulidae","Seiurus motacilla","Louisiana Waterthrush","Approved","Present","Native","Rare","Migratory",NA,NA
"BISC-1189","Biscayne National Park","Bird","Passeriformes","Parulidae","Seiurus noveboracensis","Northern Waterthrush","Approved","Present","Native","Common","Migratory",NA,NA
"BISC-1190","Biscayne National Park","Bird","Passeriformes","Parulidae","Setophaga ruticilla","American Redstart","Approved","Present","Native","Common","Migratory",NA,NA
"BISC-1191","Biscayne National Park","Bird","Passeriformes","Parulidae","Vermivora celata","Orange-Crowned Warbler","Approved","Present","Native","Uncommon","Resident",NA,NA
"BISC-1192","Biscayne National Park","Bird","Passeriformes","Parulidae","Vermivora peregrina","Tennessee Warbler","Approved","Present","Native","Uncommon","Migratory",NA,NA
"BISC-1193","Biscayne National Park","Bird","Passeriformes","Parulidae","Wilsonia canadensis","Canada Warbler","Approved","Present","Not Native","Occasional","Vagrant",NA,NA
"BISC-1194","Biscayne National Park","Bird","Passeriformes","Parulidae","Wilsonia citrina","Hooded Warbler","Approved","Present","Native","Rare","Migratory",NA,NA
"BISC-1195","Biscayne National Park","Bird","Passeriformes","Passeridae","Passer domesticus","House Sparrow","Approved","Present","Not Native","Rare","Resident",NA,NA
"BISC-1196","Biscayne National Park","Bird","Passeriformes","Polioptilidae","Polioptila caerulea","Blue-Gray Gnatcatcher","Approved","Present","Native","Common","Resident",NA,NA
"BISC-1197","Biscayne National Park","Bird","Passeriformes","Regulidae","Regulus calendula","Ruby-Crowned Kinglet","Approved","Present","Native","Occasional","Migratory",NA,NA
"BISC-1198","Biscayne National Park","Bird","Passeriformes","Sturnidae","Acridotheres tristis","Common Myna","Approved","Present","Not Native","Rare","Resident",NA,NA
"BISC-1199","Biscayne National Park","Bird","Passeriformes","Sturnidae","Gracula religiosa","Hill Myna","Approved","Present","Not Native","Occasional","Vagrant",NA,NA
"BISC-1200","Biscayne National Park","Bird","Passeriformes","Sturnidae","Sturnus","Starling","In Review",NA,NA,NA,NA,NA,NA
"BISC-1201","Biscayne National Park","Bird","Passeriformes","Sturnidae","Sturnus vulgaris","European Starling","Approved","Present","Not Native","Common","Breeder",NA,NA
"BISC-1202","Biscayne National Park","Bird","Passeriformes","Thraupidae","Spindalis zena","Stripe-Headed Tanager, Western Spindalis","Approved","Present","Not Native","Occasional","Vagrant",NA,NA
"BISC-1203","Biscayne National Park","Bird","Passeriformes","Troglodytidae","Thryothorus ludovicianus","Carolina Wren","Approved","Present","Native","Occasional","Migratory",NA,NA
"BISC-1204","Biscayne National Park","Bird","Passeriformes","Troglodytidae","Troglodytes aedon","House Wren","Approved","Present","Native","Uncommon","Resident",NA,NA
"BISC-1205","Biscayne National Park","Bird","Passeriformes","Turdidae","Catharus fuscescens","Veery","Approved","Present","Native","Uncommon","Migratory",NA,NA
"BISC-1206","Biscayne National Park","Bird","Passeriformes","Turdidae","Catharus minimus","Gray-Cheeked Thrush","Approved","Present","Native","Uncommon","Migratory",NA,NA
"BISC-1207","Biscayne National Park","Bird","Passeriformes","Turdidae","Catharus ustulatus","Swainson's Thrush","Approved","Present","Native","Uncommon","Migratory",NA,NA
"BISC-1208","Biscayne National Park","Bird","Passeriformes","Turdidae","Turdus migratorius","American Robin","Approved","Present","Native","Uncommon","Resident",NA,NA
"BISC-1209","Biscayne National Park","Bird","Passeriformes","Tyrannidae","Contopus virens","Eastern Wood-Pewee","Approved","Present","Native","Uncommon","Migratory",NA,NA
"BISC-1210","Biscayne National Park","Bird","Passeriformes","Tyrannidae","Empidonax minimus","Least Flycatcher","Approved","Present","Native","Rare","Migratory",NA,NA
"BISC-1211","Biscayne National Park","Bird","Passeriformes","Tyrannidae","Myiarchus crinitus","Great Crested Flycatcher","Approved","Present","Native","Common","Breeder",NA,NA
"BISC-1212","Biscayne National Park","Bird","Passeriformes","Tyrannidae","Myiarchus sagrae","La Sagra' Flycatcher","Approved","Present","Not Native","Occasional","Vagrant",NA,NA
"BISC-1213","Biscayne National Park","Bird","Passeriformes","Tyrannidae","Sayornis phoebe","Eastern Pheobe","Approved","Present","Native","Rare","Resident",NA,NA
"BISC-1214","Biscayne National Park","Bird","Passeriformes","Tyrannidae","Tyrannus dominicensis","Gray Kingbird","Approved","Present","Native","Common","Breeder",NA,NA
"BISC-1215","Biscayne National Park","Bird","Passeriformes","Tyrannidae","Tyrannus tyrannus","Eastern Kingbird","Approved","Present","Native","Uncommon","Migratory",NA,NA
"BISC-1216","Biscayne National Park","Bird","Passeriformes","Tyrannidae","Tyrannus verticalis","Western Kingbird","Approved","Present","Not Native","Occasional","Vagrant",NA,NA
"BISC-1217","Biscayne National Park","Bird","Passeriformes","Vireonidae","Vireo altiloquus","Black-Whiskered Vireo","Approved","Present","Native","Common","Breeder",NA,NA
"BISC-1218","Biscayne National Park","Bird","Passeriformes","Vireonidae","Vireo bellii","Bell's Vireo","Approved","Present","Not Native","Occasional","Vagrant",NA,NA
"BISC-1219","Biscayne National Park","Bird","Passeriformes","Vireonidae","Vireo flavifrons","Yellow-Throated Vireo","Approved","Present","Native","Rare","Resident",NA,NA
"BISC-1220","Biscayne National Park","Bird","Passeriformes","Vireonidae","Vireo griseus","White-Eyed Vireo","Approved","Present","Native","Common","Breeder",NA,NA
"BISC-1221","Biscayne National Park","Bird","Passeriformes","Vireonidae","Vireo olivaceus","Red-Eyed Vireo","Approved","Present","Native","Common","Migratory",NA,NA
"BISC-1222","Biscayne National Park","Bird","Passeriformes","Vireonidae","Vireo solitarius","Blue-Headed Vireo, Solitary Vireo","Approved","Present","Native","Uncommon","Resident",NA,NA
"BISC-1223","Biscayne National Park","Bird","Pelecaniformes","Ardeidae","Ardea alba","Great Egret","Approved","Present","Native","Common","Breeder",NA,NA
"BISC-1224","Biscayne National Park","Bird","Pelecaniformes","Ardeidae","Ardea herodias","Great Blue Heron, Great White Heron","Approved","Present","Native","Common","Breeder","Species of Concern",NA
"BISC-1225","Biscayne National Park","Bird","Pelecaniformes","Ardeidae","Bubulcus ibis","Cattle Egret","Approved","Present","Not Native","Common","Breeder",NA,NA
"BISC-1226","Biscayne National Park","Bird","Pelecaniformes","Ardeidae","Butorides virescens","Green Heron","Approved","Present","Native","Common","Breeder",NA,NA
"BISC-1227","Biscayne National Park","Bird","Pelecaniformes","Ardeidae","Egretta caerulea","Little Blue Heron","Approved","Present","Native","Common","Resident",NA,NA
"BISC-1228","Biscayne National Park","Bird","Pelecaniformes","Ardeidae","Egretta rufescens","Reddish Egret","Approved","Present","Native","Uncommon","Resident","Species of Concern",NA
"BISC-1229","Biscayne National Park","Bird","Pelecaniformes","Ardeidae","Egretta thula","Snowy Egret","Approved","Present","Native","Common","Resident",NA,NA
"BISC-1230","Biscayne National Park","Bird","Pelecaniformes","Ardeidae","Egretta tricolor","Tricolored Heron","Approved","Present","Native","Common","Breeder",NA,NA
"BISC-1231","Biscayne National Park","Bird","Pelecaniformes","Ardeidae","Nyctanassa violacea","Yellow-Crowned Night-Heron","Approved","Present","Native","Common","Breeder",NA,NA
"BISC-1232","Biscayne National Park","Bird","Pelecaniformes","Ardeidae","Nycticorax nycticorax","Black-Crowned Night-Heron","Approved","Present","Native","Uncommon","Resident","Species of Concern",NA
"BISC-1233","Biscayne National Park","Bird","Pelecaniformes","Pelecanidae","Pelecanus erythrorhynchos","American White Pelican","Approved","Present","Native","Rare","Resident","Species of Concern",NA
"BISC-1234","Biscayne National Park","Bird","Pelecaniformes","Pelecanidae","Pelecanus occidentalis","Brown Pelican","Approved","Present","Native","Common","Breeder","In Recovery",NA
"BISC-1235","Biscayne National Park","Bird","Pelecaniformes","Threskiornithidae","Eudocimus albus","White Ibis","Approved","Present","Native","Common","Breeder",NA,NA
"BISC-1236","Biscayne National Park","Bird","Pelecaniformes","Threskiornithidae","Eudocimus ruber","Scarlet Ibis","Approved","Present","Not Native","Occasional","Vagrant",NA,NA
"BISC-1237","Biscayne National Park","Bird","Pelecaniformes","Threskiornithidae","Platalea ajaja","Roseate Spoonbill","Approved","Present","Native","Uncommon","Resident",NA,NA
"BISC-1238","Biscayne National Park","Bird","Pelecaniformes","Threskiornithidae","Plegadis falcinellus","Glossy Ibis","Approved","Present","Native","Rare","Migratory",NA,NA
"BISC-1239","Biscayne National Park","Bird","Phaethontiformes","Phaethontidae","Phaethon aethereus","Red-Billed Tropicbird","Approved","Present","Not Native","Occasional","Vagrant",NA,NA
"BISC-1240","Biscayne National Park","Bird","Phaethontiformes","Phaethontidae","Phaethon lepturus","White-Tailed Tropicbird","Approved","Present","Native","Rare","Resident",NA,NA
"BISC-1241","Biscayne National Park","Bird","Phoenicopteriformes","Phoenicopteridae","Phoenicopterus ruber","American Flamingo, Greater Flamingo","Approved","Present","Not Native","Occasional","Vagrant",NA,NA
"BISC-1242","Biscayne National Park","Bird","Piciformes","Picidae","Colaptes auratus","Northern Flicker, Yellow-Shafted Flicker","Approved","Present","Native","Uncommon","Resident",NA,NA
"BISC-1243","Biscayne National Park","Bird","Piciformes","Picidae","Dryocopus pileatus","Pileated Woodpecker","Approved","Present","Native","Occasional","Migratory","Species of Concern",NA
"BISC-1244","Biscayne National Park","Bird","Piciformes","Picidae","Melanerpes carolinus","Red-Bellied Woodpecker","Approved","Present","Native","Common","Breeder",NA,NA
"BISC-1245","Biscayne National Park","Bird","Piciformes","Picidae","Picoides","Woodpecker","In Review",NA,NA,NA,NA,NA,NA
"BISC-1246","Biscayne National Park","Bird","Piciformes","Picidae","Sphyrapicus varius","Yellow-Bellied Sapsucker","Approved","Present","Native","Uncommon","Resident","Species of Concern",NA
"BISC-1247","Biscayne National Park","Bird","Podicipediformes","Podicipedidae","Podiceps auritus","Horned Grebe","Approved","Present","Native","Rare","Resident",NA,NA
"BISC-1248","Biscayne National Park","Bird","Podicipediformes","Podicipedidae","Podilymbus podiceps","Pied-Billed Grebe","Approved","Present","Native","Uncommon","Resident",NA,NA
"BISC-1249","Biscayne National Park","Bird","Procellariiformes","Procellariidae","Calonectris diomedea","Cory's Shearwater","Approved","Present","Native","Rare","Resident",NA,NA
"BISC-1250","Biscayne National Park","Bird","Procellariiformes","Procellariidae","Puffinus lherminieri","Audubon's Shearwater","Approved","Present","Native","Uncommon","Resident",NA,NA
"BISC-1251","Biscayne National Park","Bird","Procellariiformes","Procellariidae","Puffinus puffinus","Manx Shearwater","Approved","Present","Native","Occasional","Resident",NA,NA
"BISC-1252","Biscayne National Park","Bird","Strigiformes","Strigidae","Athene cunicularia","Burrowing Owl","Approved","Present","Native","Rare","Migratory",NA,NA
"BISC-1253","Biscayne National Park","Bird","Strigiformes","Strigidae","Megascops asio","Eastern Screech-Owl","Approved","Present","Native","Common","Breeder",NA,NA
"BISC-1254","Biscayne National Park","Bird","Strigiformes","Tytonidae","Tyto alba","Barn Owl","Approved","Present","Native","Occasional","Resident",NA,NA
"BISC-1255","Biscayne National Park","Bird","Suliformes","Anhingidae","Anhinga anhinga","Anhinga","Approved","Present","Native","Occasional","Resident",NA,NA
"BISC-1256","Biscayne National Park","Bird","Suliformes","Fregatidae","Fregata magnificens","Magnificent Frigatebird","Approved","Present","Native","Common","Resident",NA,NA
"BISC-1257","Biscayne National Park","Bird","Suliformes","Phalacrocoracidae","Phalacrocorax auritus","Double-Crested Cormorant","Approved","Present","Native","Abundant","Breeder","Species of Concern",NA
"BISC-1258","Biscayne National Park","Bird","Suliformes","Sulidae","Morus bassanus","Northern Gannet","Approved","Present","Native","Common","Resident",NA,NA
